gene,version,logFC,AveExpr,t,P.Value,adj.P.Val,significant,hgnc_symbol,description,gene_biotype
ENSG00000059145,18,2.6101141209730567,5.445711729911402,9.021227374744996,5.651513101016891e-10,3.182147886878695e-8,TRUE,UNKL,unkempt family like zinc finger [Source:HGNC Symbol;Acc:HGNC:14184],protein_coding
ENSG00000177732,8,2.8080653293385764,5.043790872655123,9.009062850266522,5.811155710601999e-10,3.258735488933113e-8,TRUE,SOX12,SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198],protein_coding
ENSG00000109079,9,2.1802543660851974,6.608704256518677,9.002082346822757,5.904845302197848e-10,3.29786805440564e-8,TRUE,TNFAIP1,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],protein_coding
ENSG00000088305,18,4.268125971606847,2.9971365563792944,8.998343390802807,5.955785198114093e-10,3.312905516450964e-8,TRUE,DNMT3B,DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979],protein_coding
ENSG00000059691,11,-3.0922333821406407,4.403182487809631,-8.967249007154695,6.396046665357103e-10,3.529669357578944e-8,TRUE,GATB,glutamyl-tRNA amidotransferase subunit B [Source:HGNC Symbol;Acc:HGNC:8849],protein_coding
ENSG00000171408,13,3.1170403962130226,4.966249616955914,8.9672082021837909,6.396646171763218e-10,3.529669357578944e-8,TRUE,PDE7B,phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792],protein_coding
ENSG00000165724,5,2.9517685463034535,4.700654716756744,8.927088610789168,7.014683575611779e-10,3.85528127193484e-8,TRUE,ZMYND19,zinc finger MYND-type containing 19 [Source:HGNC Symbol;Acc:HGNC:21146],protein_coding
ENSG00000092978,10,3.446495872783343,4.167575619160177,8.89463605115573,7.559221495107614e-10,4.138073830357521e-8,TRUE,GPATCH2,G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25499],protein_coding
ENSG00000177096,8,4.302541925297346,3.2711673288211958,8.8697341409094,8.006487204422277e-10,4.350072245581828e-8,TRUE,PHETA2,PH domain containing endocytic trafficking adaptor 2 [Source:HGNC Symbol;Acc:HGNC:27161],protein_coding
ENSG00000175137,10,4.428288150218139,3.744215677040958,8.869572240078565,8.009556726189085e-10,4.350072245581828e-8,TRUE,SH3BP5L,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360],protein_coding
ENSG00000114978,17,2.4441786346423333,6.993245162028337,8.86022907723774,8.184016644367953e-10,4.4218262266384235e-8,TRUE,MOB1A,MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015],protein_coding
ENSG00000284753,1,2.598104637080998,5.963458582521245,8.857651029975074,8.232912602331863e-10,4.4218262266384235e-8,TRUE,EEF1AKMT4,EEF1A lysine methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:53611],protein_coding
ENSG00000118503,14,4.273503779043834,3.1047997534618954,8.857401863280362,8.237835014469553e-10,4.4218262266384235e-8,TRUE,TNFAIP3,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896],protein_coding
ENSG00000143437,20,2.890908662111144,5.178516584773741,8.855479023385527,8.274340146970023e-10,4.4242062917616845e-8,TRUE,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700],protein_coding
ENSG00000113580,14,2.254704211580429,6.771426329620182,8.851743503638975,8.346088431721812e-10,4.4453393789807875e-8,TRUE,NR3C1,nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978],protein_coding
ENSG00000149532,15,2.343417204176241,6.449830320464359,8.845171362255545,8.473872023111635e-10,4.496040944570192e-8,TRUE,CPSF7,cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098],protein_coding
ENSG00000108219,14,2.5986044137771103,5.232898125397889,8.829009794409053,8.796701761363763e-10,4.6494444750196596e-8,TRUE,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],protein_coding
ENSG00000164828,17,2.8617667728488803,5.608459726692819,8.810477300281478,9.182447350115712e-10,4.8348038623987126e-8,TRUE,SUN1,Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587],protein_coding
ENSG00000069956,11,2.4563220132606283,6.0412271346390956,8.789568063898908,9.63853483208915e-10,5.039869810071237e-8,TRUE,MAPK6,mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879],protein_coding
ENSG00000131023,12,2.817507363443493,4.973881157441359,8.789279710845582,9.644984631089574e-10,5.039869810071237e-8,TRUE,LATS1,large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514],protein_coding
ENSG00000120889,12,2.3921124523894406,6.3141713049281085,8.77234352252793,1.0031653473212677e-9,5.222138100489392e-8,TRUE,TNFRSF10B,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905],protein_coding
ENSG00000108510,9,2.413282649909413,6.281220248449121,8.761438474578005,1.0288998217514934e-9,5.335967308669869e-8,TRUE,MED13,mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474],protein_coding
ENSG00000110583,12,3.086631169430367,4.108606247882301,8.741529753614072,1.0776405066289356e-9,5.567809284249501e-8,TRUE,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]",protein_coding
ENSG00000150753,11,1.8875530354007193,9.915651933567501,8.707611455025742,1.166196422969495e-9,6.00286554285977e-8,TRUE,CCT5,chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618],protein_coding
ENSG00000111432,4,3.659371262516437,3.686287310197234,8.689453751028553,1.2166372641676875e-9,6.239223442079274e-8,TRUE,FZD10,frizzled class receptor 10 [Source:HGNC Symbol;Acc:HGNC:4039],protein_coding
ENSG00000137992,14,2.6918429860649438,5.532098117722367,8.636426473911248,1.3771088969821983e-9,7.036006382914603e-8,TRUE,DBT,dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698],protein_coding
ENSG00000106305,9,2.3181051502503838,6.3594999734453594,8.627241852033745,1.4070341180879606e-9,7.157226528670025e-8,TRUE,AIMP2,aminoacyl tRNA synthetase complex interacting multifunctional protein 2 [Source:HGNC Symbol;Acc:HGNC:20609],protein_coding
ENSG00000196526,10,2.310748531251358,6.594609043239365,8.625975813040068,1.4112110299371125e-9,7.157226528670025e-8,TRUE,AFAP1,actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017],protein_coding
ENSG00000155744,9,3.5567441785826097,3.8832665197243426,8.60906939591959,1.4682245615958783e-9,7.419105431214337e-8,TRUE,FAM126B,family with sequence similarity 126 member B [Source:HGNC Symbol;Acc:HGNC:28593],protein_coding
ENSG00000135116,9,3.8158215892563447,3.736046212286405,8.579530958522778,1.5735632763908133e-9,7.922374232777836e-8,TRUE,HRK,"harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]",protein_coding
ENSG00000153561,12,2.5774932722550705,6.238426621396472,8.572693098332055,1.5990218100598444e-9,8.021274861736565e-8,TRUE,RMND5A,required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850],protein_coding
ENSG00000113456,18,2.2753631848255322,6.458930137138816,8.56860706960633,1.6144413657911036e-9,8.069282116336332e-8,TRUE,RAD1,RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806],protein_coding
ENSG00000180329,13,2.5754217661243786,5.84338439510862,8.507127561571915,1.865732013652211e-9,9.291614847773375e-8,TRUE,CCDC43,coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472],protein_coding
ENSG00000113369,8,3.568320264426192,5.712675084549874,8.489546332120044,1.9447185190411627e-9,9.65014099646505e-8,TRUE,ARRDC3,arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263],protein_coding
ENSG00000141627,13,2.6238952708889007,5.073998457902324,8.461521485026552,2.077758648955947e-9,1.0273362208726627e-7,TRUE,DYM,dymeclin [Source:HGNC Symbol;Acc:HGNC:21317],protein_coding
ENSG00000126603,8,2.768598307496935,5.182368934910478,8.440762106428856,2.1822917821199617e-9,1.075168397655174e-7,TRUE,GLIS2,GLIS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:29450],protein_coding
ENSG00000198925,11,3.015970743859569,4.765333004618795,8.429977292041437,2.2387082656756974e-9,1.0990384528468414e-7,TRUE,ATG9A,autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408],protein_coding
ENSG00000152939,15,3.6267997898891595,3.8068857455262965,8.420024518532149,2.29210316541197e-9,1.1192347978511989e-7,TRUE,MARVELD2,MARVEL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26401],protein_coding
ENSG00000188786,9,2.777934813262979,5.340016693023988,8.419292426373238,2.2960742862768342e-9,1.1192347978511989e-7,TRUE,MTF1,metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428],protein_coding
ENSG00000176542,9,2.588202885499223,5.581670561734057,8.413867314954688,2.3257750125434577e-9,1.1297206442970774e-7,TRUE,USF3,upstream transcription factor family member 3 [Source:HGNC Symbol;Acc:HGNC:30494],protein_coding
ENSG00000204576,11,2.8391971428364027,4.880070279271529,8.378733762296228,2.527881335318425e-9,1.2235832638848304e-7,TRUE,PRR3,proline rich 3 [Source:HGNC Symbol;Acc:HGNC:21149],protein_coding
ENSG00000146083,11,2.3470531107275354,5.645536518093188,8.344039568475427,2.745127200022885e-9,1.3240919484026467e-7,TRUE,RNF44,ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180],protein_coding
ENSG00000117505,12,2.6798671090551665,6.5174681952196964,8.336488088734054,2.7948920964083234e-9,1.3411250520150404e-7,TRUE,DR1,down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017],protein_coding
ENSG00000185728,16,2.280692880366976,6.2064447518056705,8.335738182628349,2.79988412454028e-9,1.3411250520150404e-7,TRUE,YTHDF3,YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465],protein_coding
ENSG00000177125,5,3.27778170761826,4.746851604813318,8.32542451622858,2.8694764469152566e-9,1.3697033766503796e-7,TRUE,ZBTB34,zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446],protein_coding
ENSG00000106080,10,2.2946733772554433,5.939798101310347,8.308818199266643,2.985264683253752e-9,1.4200595277753624e-7,TRUE,FKBP14,FK506 binding protein 14 [Source:HGNC Symbol;Acc:HGNC:18625],protein_coding
ENSG00000181722,16,2.6921536192842446,5.487031769401662,8.30117437063783,3.040158756768464e-9,1.4412024072034693e-7,TRUE,ZBTB20,zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503],protein_coding
ENSG00000107819,13,2.28642678679767,6.164538141072312,8.277034157510702,3.2203998022024926e-9,1.5214183312117597e-7,TRUE,SFXN3,sideroflexin 3 [Source:HGNC Symbol;Acc:HGNC:16087],protein_coding
ENSG00000112851,14,2.322213185195233,6.262509409612589,8.263670945650064,3.324840145920435e-9,1.565398287132164e-7,TRUE,ERBIN,erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842],protein_coding
ENSG00000101255,10,2.217929076363422,6.192576152218957,8.247477909544598,3.4560550678987225e-9,1.617922120708067e-7,TRUE,TRIB3,tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228],protein_coding
ENSG00000243317,7,2.4707055893063554,6.295190565850884,8.247018364485472,3.4598552055736122e-9,1.617922120708067e-7,TRUE,STMP1,short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909],protein_coding
ENSG00000170776,21,2.5181516769038597,5.95065608755443,8.239879471485345,3.519441142569383e-9,1.640226032491373e-7,TRUE,AKAP13,A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371],protein_coding
ENSG00000112079,8,2.742865558984686,5.243835662068338,8.231389467082922,3.5916731001950583e-9,1.6682535494003645e-7,TRUE,STK38,serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847],protein_coding
ENSG00000106261,16,2.4766112680821797,5.881723579524998,8.20417175447456,3.833628722025314e-9,1.774661349675812e-7,TRUE,ZKSCAN1,zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:HGNC:13101],protein_coding
ENSG00000268205,1,2.5440538796913152,5.67715797654362,8.190413593161313,3.962215335678608e-9,1.8280521924978727e-7,TRUE,,novel transcript,lincRNA
ENSG00000100227,17,2.3341884160375495,5.98402670038402,8.185664740399302,4.007616242681094e-9,1.8428355355928564e-7,TRUE,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782],protein_coding
ENSG00000033867,16,2.7416347268980967,5.0590786507651275,8.178737680939385,4.074797929545494e-9,1.8675029049196044e-7,TRUE,SLC4A7,solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033],protein_coding
ENSG00000095015,5,3.8546273735386127,3.3784618154726584,8.169540949853568,4.16580989252502e-9,1.9028923002444588e-7,TRUE,MAP3K1,mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848],protein_coding
ENSG00000179348,11,-2.267143010603194,6.127116203969799,-8.167053131214242,4.19074116150928e-9,1.9079628489445714e-7,TRUE,GATA2,GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171],protein_coding
ENSG00000008083,13,2.8884089218342153,4.68770740546347,8.16550932137512,4.2063107481469404e-9,1.9087518674568107e-7,TRUE,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],protein_coding
ENSG00000105856,13,2.940062601135783,5.050682176264861,8.129073290199663,4.5914554357947884e-9,2.07669271268161e-7,TRUE,HBP1,HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200],protein_coding
ENSG00000105220,15,1.882743968642183,8.955052166047668,8.124707340743555,4.639964079750108e-9,2.091774656214142e-7,TRUE,GPI,glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458],protein_coding
ENSG00000101057,15,2.1886642352460557,8.010588584215306,8.113034537357901,4.772248349184519e-9,2.1444028005537604e-7,TRUE,MYBL2,MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548],protein_coding
ENSG00000170234,12,3.134624016212689,4.259272018854387,8.085707237914471,5.097235670895398e-9,2.276022328269345e-7,TRUE,PWWP2A,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406],protein_coding
ENSG00000070614,14,2.672473393636194,5.905509742228724,8.08563209645259,5.098158024177075e-9,2.276022328269345e-7,TRUE,NDST1,N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680],protein_coding
ENSG00000169155,9,2.7831535618189385,4.935184186261064,8.069292002123682,5.30324406754018e-9,2.35994361005538e-7,TRUE,ZBTB43,zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908],protein_coding
ENSG00000164284,14,2.8516390565136334,5.353956451889211,8.067621127976881,5.324685405484427e-9,2.3618660825934942e-7,TRUE,GRPEL2,"GrpE like 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21060]",protein_coding
ENSG00000128059,8,2.6326505436724945,5.688994594944498,8.055295385934825,5.48561645877111e-9,2.425451251562419e-7,TRUE,PPAT,phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238],protein_coding
ENSG00000089289,15,-2.3402784770144205,5.5347968678441575,-8.049976850741896,5.5565857128009624e-9,2.448980827734482e-7,TRUE,IGBP1,immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461],protein_coding
ENSG00000073712,14,2.2483975168811554,6.038953264467229,8.024472208081127,5.9101861751407546e-9,2.5965292447791943e-7,TRUE,FERMT2,fermitin family member 2 [Source:HGNC Symbol;Acc:HGNC:15767],protein_coding
ENSG00000144460,12,4.061587623547168,3.3520614418971713,8.015185923386158,6.044680965662903e-9,2.64718647369269e-7,TRUE,NYAP2,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291],protein_coding
ENSG00000168591,15,2.208859770498311,5.549624702552112,7.996021144214224,6.3318853636102e-9,2.764188563006415e-7,TRUE,TMUB2,transmembrane and ubiquitin like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28459],protein_coding
ENSG00000221926,12,2.7225297735217966,4.701967793360927,7.994272278636139,6.3587893610778765e-9,2.7671766320526594e-7,TRUE,TRIM16,tripartite motif containing 16 [Source:HGNC Symbol;Acc:HGNC:17241],protein_coding
ENSG00000165813,19,3.215739691237153,4.666334041205352,7.977047921998118,6.630091031510636e-9,2.8761668484179e-7,TRUE,CCDC186,coiled-coil domain containing 186 [Source:HGNC Symbol;Acc:HGNC:24349],protein_coding
ENSG00000169490,16,2.762263802385254,5.2639502026176626,7.948362335920922,7.1084503522080754e-09,3.070390016371007e-7,TRUE,TM2D2,TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127],protein_coding
ENSG00000165156,14,2.8432963571548253,5.178523376293057,7.947560045177962,7.122325518221981e-9,3.070390016371007e-7,TRUE,ZHX1,zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871],protein_coding
ENSG00000164074,15,3.646563628423763,3.5404923686260927,7.940746653252766,7.241310059516851e-9,3.111958637726946e-7,TRUE,ABHD18,abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111],protein_coding
ENSG00000020577,13,3.9948042597912394,3.0294023384090023,7.939266609595768,7.267493717389835e-9,3.1135116717823843e-7,TRUE,SAMD4A,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023],protein_coding
ENSG00000128016,5,3.755100408824534,3.7453193618079803,7.915158321610076,7.706500489623766e-9,3.291367623973989e-7,TRUE,ZFP36,ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862],protein_coding
ENSG00000196428,12,3.1104575001655155,5.006895240755353,7.902275916658436,7.952088275951392e-9,3.385773387862637e-7,TRUE,TSC22D2,TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095],protein_coding
ENSG00000143155,12,2.560606009317196,5.6440932961068295,7.884696090635207,8.300259293373906e-9,3.5231408292951706e-7,TRUE,TIPRL,TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231],protein_coding
ENSG00000110066,14,3.3535314296322483,4.601169213954404,7.847514278697184,9.088901336042749e-9,3.8460550285493777e-7,TRUE,KMT5B,lysine methyltransferase 5B [Source:HGNC Symbol;Acc:HGNC:24283],protein_coding
ENSG00000101665,9,3.4904941252299992,3.680306881515136,7.826378955355295,9.570917248730985e-9,4.0341223039580894e-7,TRUE,SMAD7,SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773],protein_coding
ENSG00000180611,6,3.9985088019810684,3.002879253776825,7.825492557696543,9.591823963017422e-9,4.0341223039580894e-7,TRUE,MB21D2,Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438],protein_coding
ENSG00000107443,15,4.40906879759307,2.8101955845637097,7.813542608242834,9.876812899111457e-9,4.141356654809804e-7,TRUE,CCNJ,cyclin J [Source:HGNC Symbol;Acc:HGNC:23434],protein_coding
ENSG00000108312,14,2.15840419753693,6.6941629755465515,7.811444471332349,9.927162611861905e-9,4.149854794867727e-7,TRUE,UBTF,upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511],protein_coding
ENSG00000152620,12,2.6250970715803144,5.4105372210422384,7.7925112813806985,1.0398378445398719e-8,4.333704853603484e-7,TRUE,NADK2,"NAD kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26404]",protein_coding
ENSG00000130052,13,3.4079174816733935,3.4496977493499883,7.777248952522727,1.0794847249434232e-8,4.485389090540519e-7,TRUE,STARD8,StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161],protein_coding
ENSG00000165891,15,2.7519230441036457,4.735359652448095,7.763638433561276,1.1161385723451912e-8,4.623763244895469e-7,TRUE,E2F7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820],protein_coding
ENSG00000102098,17,3.796195265962441,4.365932952904216,7.7611014822643,1.123119890163064e-8,4.638754157125589e-7,TRUE,SCML2,Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581],protein_coding
ENSG00000038295,7,3.041757758002154,4.653829249927609,7.7535419524679385,1.1441499763891755e-8,4.71150714157871e-7,TRUE,TLL1,tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843],protein_coding
ENSG00000095203,14,2.9519100120382378,4.22576187426915,7.742460585830698,1.1757209432828097e-8,4.827104289460226e-7,TRUE,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B [Source:HGNC Symbol;Acc:HGNC:19818],protein_coding
ENSG00000130150,11,3.063169229155399,4.827883125459157,7.726605126205693,1.2224481429513093e-8,5.004057012466858e-7,TRUE,MOSPD2,motile sperm domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28381],protein_coding
ENSG00000118454,12,2.7631301799609087,4.5836742586237955,7.681537372887753,1.3658959094926518e-8,5.57471422232282e-7,TRUE,ANKRD13C,ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374],protein_coding
ENSG00000109184,14,2.7205333635503477,5.53684274336664,7.6359798169238475,1.5284206994380793e-8,6.219635265117493e-7,TRUE,DCUN1D4,defective in cullin neddylation 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998],protein_coding
ENSG00000135912,10,2.5668252233224447,4.507712903857772,7.6275824044651515,1.5604690326065416e-8,6.331373619060953e-7,TRUE,TTLL4,tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976],protein_coding
ENSG00000186687,15,2.5491227268555487,5.2691961614680505,7.624969894396928,1.5705788317755176e-8,6.353705274000957e-7,TRUE,LYRM7,LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072],protein_coding
ENSG00000163006,11,3.2562326291193138,3.9653230879494483,7.61947470129814,1.5920642324345465e-8,6.421791253343442e-7,TRUE,CCDC138,coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531],protein_coding
ENSG00000158792,15,3.892878326491969,3.0270712457351205,7.607367568880894,1.640482715508303e-8,6.597801475346076e-7,TRUE,SPATA2L,spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393],protein_coding
ENSG00000104447,12,2.5856232340412886,4.939682344298334,7.598728453042583,1.6759125143102645e-8,6.720701492706424e-7,TRUE,TRPS1,transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340],protein_coding
ENSG00000105810,9,2.111944175587017,6.9892925419652645,7.585075643371992,1.7335395391447578e-8,6.931645780435343e-7,TRUE,CDK6,cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777],protein_coding
ENSG00000155893,12,4.086895198912814,3.288430314591361,7.541160258556439,1.933041163110063e-8,7.707023943671479e-7,TRUE,PXYLP1,2-phosphoxylose phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:26303],protein_coding
ENSG00000156030,13,2.4613465669900236,5.508215886527951,7.539558807499327,1.940693854763338e-8,7.71523680877817e-7,TRUE,ELMSAN1,ELM2 and Myb/SANT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19853],protein_coding
ENSG00000148943,11,2.574247284699429,6.236457231012129,7.5368667651668915,1.9537096111379964e-8,7.744662093577201e-7,TRUE,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17789]",protein_coding
ENSG00000071564,14,2.1064621597169193,6.618200144940531,7.534849246880774,1.963522447024206e-8,7.761258497621466e-7,TRUE,TCF3,transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633],protein_coding
ENSG00000114573,9,2.4647680225131214,5.895308994403926,7.527734487429048,1.9985306096667435e-8,7.877065645815064e-7,TRUE,ATP6V1A,ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851],protein_coding
ENSG00000167566,16,3.094397988637713,4.3328301500408894,7.491121087674,2.189025266718836e-8,8.603305855950524e-7,TRUE,NCKAP5L,NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321],protein_coding
ENSG00000078177,13,3.3622660356436374,3.5508184641066416,7.481715372836218,2.240890360963571e-8,8.782125718605812e-7,TRUE,N4BP2,NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851],protein_coding
ENSG00000047634,14,2.879158923665077,6.063396213928689,7.478371638501117,2.2596242794282743e-8,8.830458055159502e-7,TRUE,SCML1,Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580],protein_coding
ENSG00000272325,1,2.2344806231182694,5.9693641449357315,7.461621411455285,2.355923146727377e-8,9.180779607091572e-7,TRUE,NUDT3,nudix hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:8050],protein_coding
ENSG00000160199,14,2.92102484164468,4.361875726166367,7.45041599999152,2.4226726355025672e-8,9.414301128664201e-7,TRUE,PKNOX1,PBX/knotted 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9022],protein_coding
ENSG00000177888,7,3.097842999712058,4.547329600078162,7.44618955111397,2.4483480451142565e-8,9.487348674817744e-7,TRUE,ZBTB41,zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819],protein_coding
ENSG00000085185,15,2.8364931032880003,5.071245998910377,7.432148409191225,2.535653795396192e-8,9.798135604339068e-7,TRUE,BCORL1,BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657],protein_coding
ENSG00000132359,14,2.053915222992143,6.2938684803968385,7.425974059102433,2.5750442023153924e-8,9.90819060300577e-7,TRUE,RAP1GAP2,RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176],protein_coding
ENSG00000117000,8,3.1703345314719193,4.769082879673137,7.425437296024618,2.5784997654795737e-8,9.90819060300577e-7,TRUE,RLF,rearranged L-myc fusion [Source:HGNC Symbol;Acc:HGNC:10025],protein_coding
ENSG00000178531,5,2.4472255459587218,4.975250942832565,7.418864790427753,2.621173272779511e-8,1.0044190360553708e-6,TRUE,CTXN1,cortexin 1 [Source:HGNC Symbol;Acc:HGNC:31108],protein_coding
ENSG00000163428,3,1.9794544753079704,7.375298986465951,7.406478902234819,2.70356333452073e-8,1.0331206703521738e-6,TRUE,LRRC58,leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:HGNC:26968],protein_coding
ENSG00000197714,8,3.2168251284742464,4.709302402585524,7.394240331393357,2.787571515415689e-8,1.0622803606397632e-6,TRUE,ZNF460,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628],protein_coding
ENSG00000100324,13,2.8948346649724384,4.226182121098393,7.370282478199074,2.9598062018253548e-8,1.1248078940545666e-6,TRUE,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18157],protein_coding
ENSG00000164830,18,3.063898347247699,4.895026068291673,7.360624696737874,3.032272730373408e-8,1.149181382293988e-6,TRUE,OXR1,oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822],protein_coding
ENSG00000198763,3,-2.5899096898422957,12.023480578145932,-7.331741708147783,3.259974519798169e-8,1.232091739742897e-6,TRUE,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456],protein_coding
